report_date,assigned_unid,fund_name,initial_investment_date,commitment,contributions,unfunded_commitment,current_market_value,distributions,total_value,tvpi,net_benefit,irr,strategy
6/30/2021,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,75297539,543373,516493,15796648,16313141,0.2,-58984398,-0.257,Corporate Finance/Buyout - Mid
3/31/2021,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,75297539,543373,518878,15796648,16315526,0.2,-58982013,-0.2575,Corporate Finance/Buyout - Mid
12/31/2020,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,75297539,543373,541028,15796648,16337676,0.2,-58959863,-0.2577,Corporate Finance/Buyout - Mid
9/30/2020,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,74787572,543373,25709480,6120470,31829950,0.4,-42957622,-0.1387,Corporate Finance/Buyout - Mid
3/31/2020,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,74486430,844515,21267839,4818041,26085880,0.4,-48400550,-0.1847,Corporate Finance/Buyout - Mid
12/31/2019,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,73935924,1395021,34895768,4642659,39538427,0.5,-34397498,-0.112,Corporate Finance/Buyout - Mid
9/30/2019,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,73935924,1395021,36239871,4642659,40882530,0.6,-33053395,-0.1107,Corporate Finance/Buyout - Mid
6/30/2019,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,73935924,1395021,37650990,4642659,42293649,0.6,-31642276,-0.1092,Corporate Finance/Buyout - Mid
3/31/2019,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,73466200,1864745,34335513,4572628,38908141,0.5,-34558060,-0.1293,Corporate Finance/Buyout - Mid
12/31/2018,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,72974336,2356609,37466445,4236884,41703329,0.6,-31271007,-0.1183,Corporate Finance/Buyout - Mid
9/30/2018,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,72974336,2356609,41079506,4236884,45316390,0.6,-27657946,-0.1061,Corporate Finance/Buyout - Mid
6/30/2018,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,72974336,2356609,39104255,3991421,43095676,0.6,-29878659,-0.1241,Corporate Finance/Buyout - Mid
3/31/2018,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,72183544,3147401,40189994,3376096,43566090,0.6,-28617454,-0.1244,Corporate Finance/Buyout - Mid
12/31/2017,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,71698719,3301281,38733244,3045151,41778395,0.6,-29920324,-0.1404,Corporate Finance/Buyout - Mid
9/30/2017,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,71105327,3894673,38864663,3045151,41909814,0.6,-29195514,-0.1455,Corporate Finance/Buyout - Mid
6/30/2017,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,70824247,4175753,38659162,2665937,41325099,0.6,-29499147,-0.1588,Corporate Finance/Buyout - Mid
3/31/2017,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,71592653,3407347,39702440,2665937,42368377,0.6,-29224276,-0.17,Corporate Finance/Buyout - Mid
12/31/2016,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,68134917,6865083,33193508,2665937,35859445,0.5,-32275472,-0.2122,Corporate Finance/Buyout - Mid
9/30/2016,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,59127375,15872625,32854722,1992236,34846958,0.6,-24280417,-0.1556,Corporate Finance/Buyout - Mid
6/30/2016,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,58420256,16579744,34224767,1992236,36217003,0.6,-22203252,-0.1501,Corporate Finance/Buyout - Mid
3/31/2016,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,58031428,16968572,38617683,1992236,40609919,0.7,-17421508,-0.1216,Corporate Finance/Buyout - Mid
12/31/2015,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,58031428,16968572,33841979,1992236,35834215,0.6,-22197212,-0.1775,Corporate Finance/Buyout - Mid
9/30/2015,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,57577542,17422458,38800926,1992236,40793162,0.7,-16784380,-0.14,Corporate Finance/Buyout - Mid
6/30/2015,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,57014967,17985033,55236859,1429661,56666520,1,-348447,-0.0028,Corporate Finance/Buyout - Mid
3/31/2015,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,57014967,17985033,62664171,0,62664171,1.1,5649204,0.0496,Corporate Finance/Buyout - Mid
12/31/2014,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,53624154,21375846,60531148,0,60531148,1.1,6906994,0.0688,Corporate Finance/Buyout - Mid
9/30/2014,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,49026034,25973966,59558807,0,59558807,1.2,10532773,0.118,Corporate Finance/Buyout - Mid
6/30/2014,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,42213590,32786410,48530601,0,48530601,1.1,6317011,0.0847,Corporate Finance/Buyout - Mid
3/31/2014,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,42213590,32786410,42700339,0,42700339,1,486749,0.008,Corporate Finance/Buyout - Mid
12/31/2013,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,41024575,33975425,40327418,0,40327418,1,-697157,-0.0139,Corporate Finance/Buyout - Mid
9/30/2013,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,41024575,33975425,41702497,0,41702497,1,677922,0.0169,Corporate Finance/Buyout - Mid
6/30/2013,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,27842791,47157209,25576321,0,25576321,0.9,-2266470,-0.0756,Corporate Finance/Buyout - Mid
3/31/2013,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,25290758,49709242,22528430,0,22528430,0.9,-2762328,-0.1196,Corporate Finance/Buyout - Mid
12/31/2012,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,24844599,50155401,20429693,0,20429693,0.8,-4414906,-0.2686,Corporate Finance/Buyout - Mid
9/30/2012,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,12551807,62448193,9645675,0,9645675,0.8,2906132,-0.2318,Corporate Finance/Buyout - Mid
6/30/2012,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,8692526,66307474,6480028,0,6480028,0.7,-2212498,-0.2188,Corporate Finance/Buyout - Mid
3/31/2012,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,8692526,66307474,6759533,0,6759533,0.8,-1932993,-0.2349,Corporate Finance/Buyout - Mid
12/31/2011,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,8081288,66918712,6386448,0,6386448,0.8,-1694840,-0.2672,Corporate Finance/Buyout - Mid
9/30/2011,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,7635128,67364872,6205042,0,6205042,0.8,-1430086,-0.3017,Corporate Finance/Buyout - Mid
6/30/2011,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,10663213,64336787,9490625,0,9490625,0.9,-1172588,-0.4751,Corporate Finance/Buyout - Mid
3/31/2011,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,1115399,73884601,199554,0,199554,0.2,-915845,-0.8694,Corporate Finance/Buyout - Mid
12/31/2010,H8KSfdGXGCNjLDEg9GyI,"Southern Cross Latin America Private Equity Fund IV, L.P.",10/14/2010,75000000,1115399,73884601,439757,0,439757,0.4,-675642,-0.7681,Corporate Finance/Buyout - Mid
6/30/2021,hhal8hebb8d6tfmj2v3x,"Riverside Micro-Cap Fund V, L.P.",5/1/2019,75000000,37081350,37918650,47319949,0,47319949,1.3,10238599,0.2208,Corporate Finance/Buyout - Small
3/31/2021,hhal8hebb8d6tfmj2v3x,"Riverside Micro-Cap Fund V, L.P.",5/1/2019,75000000,35009578,39990422,39252560,0,39252560,1.1,4242982,0.1199,Corporate Finance/Buyout - Small
12/31/2020,hhal8hebb8d6tfmj2v3x,"Riverside Micro-Cap Fund V, L.P.",5/1/2019,75000000,25430030,49569970,27262772,0,27262772,1.1,1832742,0.068,Corporate Finance/Buyout - Small
9/30/2020,hhal8hebb8d6tfmj2v3x,"Riverside Micro-Cap Fund V, L.P.",5/1/2019,75000000,25430030,49569970,24387527,0,24387527,1,-1042503,-0.0518,Corporate Finance/Buyout - Small
6/30/2020,hhal8hebb8d6tfmj2v3x,"Riverside Micro-Cap Fund V, L.P.",5/1/2019,75000000,18732558,56267442,16004406,0,16004406,0.9,-2728152,-0.1751,Corporate Finance/Buyout - Small
3/31/2020,hhal8hebb8d6tfmj2v3x,"Riverside Micro-Cap Fund V, L.P.",5/1/2019,75000000,15154959,59845041,12476283,0,12476283,0.8,-2678676,-0.2208,Corporate Finance/Buyout - Small
12/31/2019,hhal8hebb8d6tfmj2v3x,"Riverside Micro-Cap Fund V, L.P.",5/1/2019,75000000,15154959,59845041,14492311,0,14492311,1,-662648,-0.0618,Corporate Finance/Buyout - Small
9/30/2019,hhal8hebb8d6tfmj2v3x,"Riverside Micro-Cap Fund V, L.P.",5/1/2019,75000000,15154959,59845041,13354185,0,13354185,0.9,-1800774,-0.2225,Corporate Finance/Buyout - Small
6/30/2019,hhal8hebb8d6tfmj2v3x,"Riverside Micro-Cap Fund V, L.P.",5/1/2019,75000000,6518303,68481697,5024274,0,5024274,0.8,-1494029,-0.2292,Corporate Finance/Buyout - Small
6/30/2021,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,219052036,20351929,64150079,216745953,280896032,1.3,61843996,0.1006,Corporate Finance/Buyout - Mid
3/31/2021,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,216034264,23369700,52916384,216745953,269662337,1.2,53628073,0.0932,Corporate Finance/Buyout - Mid
12/31/2020,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,214503310,24900654,50665339,216745953,267411292,1.2,52907982,0.0937,Corporate Finance/Buyout - Mid
9/30/2020,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,214503310,24900654,48372192,216745953,265118145,1.2,50614835,0.0923,Corporate Finance/Buyout - Mid
6/30/2020,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,213832860,19405811,41923958,216745953,258669911,1.2,44837051,0.0861,Corporate Finance/Buyout - Mid
3/31/2020,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,212917274,20321397,43060848,216745953,259806801,1.2,46889527,0.09,Corporate Finance/Buyout - Mid
12/31/2019,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,205816620,27422052,53700223,216745953,270446176,1.3,64629556,0.1137,Corporate Finance/Buyout - Mid
9/30/2019,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,205506855,27731816,63298876,206219594,269518471,1.3,64011616,0.1149,Corporate Finance/Buyout - Mid
6/30/2019,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,205122905,28115767,65844000,203900662,269744661,1.3,64621757,0.1179,Corporate Finance/Buyout - Mid
3/31/2019,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,203800412,29438259,68874985,203886684,272761669,1.3,68961257,0.1257,Corporate Finance/Buyout - Mid
12/31/2018,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,203459477,29779195,67689296,203157849,270847145,1.3,67387669,0.1262,Corporate Finance/Buyout - Mid
9/30/2018,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,203193828,30044843,66781251,201455216,268236467,1.3,65042639,0.1258,Corporate Finance/Buyout - Mid
6/30/2018,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,202859306,30379365,77458079,190779706,268237785,1.3,65378479,0.1291,Corporate Finance/Buyout - Mid
3/31/2018,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,202498802,50159600,78462603,185294722,263757325,1.3,61258523,0.1265,Corporate Finance/Buyout - Mid
12/31/2017,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,202264353,50394050,77237763,182430927,259668690,1.3,57404337,0.1241,Corporate Finance/Buyout - Mid
9/30/2017,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,201979244,50679158,74925268,182430927,257356195,1.3,55376951,0.1244,Corporate Finance/Buyout - Mid
6/30/2017,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,201190621,51079290,78380338,169312957,247693295,1.2,46502674,0.1125,Corporate Finance/Buyout - Mid
3/31/2017,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,200080987,52188925,75737943,169312957,245050900,1.2,44969913,0.1135,Corporate Finance/Buyout - Mid
12/31/2016,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,199766825,52503087,83660068,160181770,243841838,1.2,44075013,0.1161,Corporate Finance/Buyout - Mid
9/30/2016,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,198825632,53444280,99951435,138408096,238359531,1.2,39533899,0.1112,Corporate Finance/Buyout - Mid
6/30/2016,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,198501077,53752207,92108481,137870972,229979453,1.2,31478376,0.0971,Corporate Finance/Buyout - Mid
3/31/2016,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,196202704,56050581,98354875,135080446,233435321,1.2,37232618,0.119,Corporate Finance/Buyout - Mid
12/31/2015,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,171817708,80435576,84082413,122573583,206655996,1.2,34838288,0.119,Corporate Finance/Buyout - Mid
9/30/2015,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,167640495,83992914,77573872,121961788,199535660,1.2,31895165,0.117,Corporate Finance/Buyout - Mid
6/30/2015,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,166602232,85031177,74295990,121961788,196257778,1.2,29655546,0.1167,Corporate Finance/Buyout - Mid
3/31/2015,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,165628063,85031177,110318062,82110762,192428824,1.2,26800761,0.1174,Corporate Finance/Buyout - Mid
12/31/2014,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,155625825,94019500,115989240,66857158,182846398,1.2,27220573,0.134,Corporate Finance/Buyout - Mid
9/30/2014,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,134554744,113607576,91767815,65303533,157071348,1.2,22516605,0.1268,Corporate Finance/Buyout - Mid
6/30/2014,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,125722216,98824370,107299330,35696083,142995413,1.1,17273197,0.1146,Corporate Finance/Buyout - Mid
3/31/2014,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,91870751,132675835,61070436,35511829,96582265,1.1,4711514,0.0382,Corporate Finance/Buyout - Mid
12/31/2013,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,89391493,134181191,63657697,32107174,95764871,1.1,6373378,0.0581,Corporate Finance/Buyout - Mid
9/30/2013,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,87718979,135152329,62141952,29213311,91355263,1,3636285,0.0389,Corporate Finance/Buyout - Mid
6/30/2013,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,85554773,131993107,72480700,17590153,90070853,1.1,4516080,0.0579,Corporate Finance/Buyout - Mid
3/31/2013,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,72441344,143608449,54102375,16102579,70204954,1,-2236390,-0.0376,Corporate Finance/Buyout - Mid
12/31/2012,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,71452971,144596823,52992035,16102579,69094614,1,-2358356,-0.0517,Corporate Finance/Buyout - Mid
9/30/2012,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,49464261,156435334,40349032,5952382,46301414,0.9,3162848,-0.0923,Corporate Finance/Buyout - Mid
6/30/2012,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,36365253,169534343,26548208,5952382,32500590,0.9,-3864663,-0.155,Corporate Finance/Buyout - Mid
3/31/2012,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,20736148,185163447,11573816,5952382,17526198,0.8,-3209951,-0.1676,Corporate Finance/Buyout - Mid
12/31/2011,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,18866318,181133682,15969192,52786,16021978,0.8,-2844340,-0.1494,Corporate Finance/Buyout - Mid
9/30/2011,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,18094564,181905436,15403579,52786,15456365,0.9,-2638199,-0.2857,Corporate Finance/Buyout - Mid
6/30/2011,HQL7I2XUlFfJxrI2wNOw,"KSL Capital Partners III, L.P.",4/14/2011,200000000,20390654,179609346,18871590,0,18871590,0.9,-1519064,-0.3344,Corporate Finance/Buyout - Mid
6/30/2021,HvQ9sCageQhBHa9SmycZ,"HIPEP VI-Emerging Markets Fund, L.P.",12/14/2009,50000000,50000000,0,57715682,16828299,74543981,1.5,24543981,0.0701,Special Situation
3/31/2021,HvQ9sCageQhBHa9SmycZ,"HIPEP VI-Emerging Markets Fund, L.P.",12/14/2009,50000000,50000000,0,53132526,14658304,67790830,1.4,17790830,0.0557,Special Situation
12/31/2020,HvQ9sCageQhBHa9SmycZ,"HIPEP VI-Emerging Markets Fund, L.P.",12/14/2009,50000000,50000000,0,41372321,14658304,56030625,1.1,6030625,0.022,Special Situation
9/30/2020,HvQ9sCageQhBHa9SmycZ,"HIPEP VI-Emerging Markets Fund, L.P.",12/14/2009,50000000,50000000,0,42925296,13211641,56136937,1.1,6136937,0.0232,Special Situation
6/30/2020,HvQ9sCageQhBHa9SmycZ,"HIPEP VI-Emerging Markets Fund, L.P.",12/14/2009,50000000,50000000,0,40155908,13211641,53367549,1.1,3367549,0.0137,Special Situation
3/31/2020,HvQ9sCageQhBHa9SmycZ,"HIPEP VI-Emerging Markets Fund, L.P.",12/14/2009,50000000,50000000,0,39176966,13211641,52388607,1,2388607,0.0102,Special Situation
12/31/2019,HvQ9sCageQhBHa9SmycZ,"HIPEP VI-Emerging Markets Fund, L.P.",12/14/2009,50000000,50000000,0,46326184,12006088,58332272,1.2,8332272,0.0347,Special Situation
9/30/2019,HvQ9sCageQhBHa9SmycZ,"HIPEP VI-Emerging Markets Fund, L.P.",12/14/2009,50000000,50000000,0,46326184,12006088,58332272,1.2,8332272,0.0362,Special Situation
6/30/2019,HvQ9sCageQhBHa9SmycZ,"HIPEP VI-Emerging Markets Fund, L.P.",12/14/2009,50000000,50000000,0,47085689,12006088,59091777,1.2,9091777,0.0411,Special Situation
3/31/2019,HvQ9sCageQhBHa9SmycZ,"HIPEP VI-Emerging Markets Fund, L.P.",12/14/2009,50000000,49500000,500000,46118059,12006088,58124147,1.2,8624147,0.0411,Special Situation
12/31/2018,HvQ9sCageQhBHa9SmycZ,"HIPEP VI-Emerging Markets Fund, L.P.",12/14/2009,50000000,48750000,1250000,45737333,12006088,57743421,1.2,8993421,0.0448,Special Situation
9/30/2018,HvQ9sCageQhBHa9SmycZ,"HIPEP VI-Emerging Markets Fund, L.P.",12/14/2009,50000000,48500000,1500000,45618583,12006088,57624671,1.2,9124671,0.0478,Special Situation
6/30/2018,HvQ9sCageQhBHa9SmycZ,"HIPEP VI-Emerging Markets Fund, L.P.",12/14/2009,50000000,47750000,2250000,44560914,12006088,56567002,1.2,8817002,0.0489,Special Situation
3/31/2018,HvQ9sCageQhBHa9SmycZ,"HIPEP VI-Emerging Markets Fund, L.P.",12/14/2009,50000000,47750000,2250000,48374660,9112761,57487421,1.2,9737421,0.0566,Special Situation
12/31/2017,HvQ9sCageQhBHa9SmycZ,"HIPEP VI-Emerging Markets Fund, L.P.",12/14/2009,50000000,46750000,3250000,43588055,9112761,52700816,1.1,5950816,0.0385,Special Situation
9/30/2017,HvQ9sCageQhBHa9SmycZ,"HIPEP VI-Emerging Markets Fund, L.P.",12/14/2009,50000000,44750000,5250000,41719305,9112761,50832066,1.1,6082066,0.0419,Special Situation
6/30/2017,HvQ9sCageQhBHa9SmycZ,"HIPEP VI-Emerging Markets Fund, L.P.",12/14/2009,50000000,41625000,8375000,38217624,8148319,46365943,1.1,4740943,0.0355,Special Situation
3/31/2017,HvQ9sCageQhBHa9SmycZ,"HIPEP VI-Emerging Markets Fund, L.P.",12/14/2009,50000000,39625000,10375000,34681172,8148319,42829491,1.1,3204491,0.0262,Special Situation
12/31/2016,HvQ9sCageQhBHa9SmycZ,"HIPEP VI-Emerging Markets Fund, L.P.",12/14/2009,50000000,39625000,10375000,33313580,8148319,41461899,1,1836899,0.0164,Special Situation
